epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.64481664,0.3551834,0.64481664,0.23609748,0.76390254
1,1,1,2,0,0.4088207,0.5911793,0.5911793,0.81483555,0.1851645
2,1,1,2,0,0.389632,0.610368,0.610368,0.8025623,0.19743775
3,1,1,2,0,0.38601264,0.6139874,0.6139874,0.79991174,0.20008826
4,1,1,2,0,0.40499714,0.5950029,0.5950029,0.81242555,0.18757448
5,1,1,2,0,0.3536896,0.6463104,0.6463104,0.7805035,0.21949656
6,1,1,2,0,0.4116254,0.5883746,0.5883746,0.81668866,0.18331131
7,1,1,2,0,0.36681575,0.6331842,0.6331842,0.7882131,0.21178691
8,1,1,2,0,0.37575668,0.6242433,0.6242433,0.7940386,0.20596139
9,1,1,2,0,0.41780618,0.58219385,0.58219385,0.8212067,0.17879331
10,1,1,2,0,0.4130573,0.5869427,0.5869427,0.8179176,0.18208236
11,1,1,2,0,0.42229348,0.5777065,0.5777065,0.8243073,0.17569266
12,1,1,2,0,0.40916893,0.5908311,0.5908311,0.81529844,0.1847016
13,1,1,2,0,0.42675292,0.573247,0.573247,0.82755,0.17244993
14,1,1,2,0,0.39872062,0.60127944,0.60127944,0.8084353,0.1915647
15,1,1,2,0,7.117981e-05,0.99992883,0.99992883,0.99776137,0.002238609
16,1,1,1,1,0.9038751,0.096124865,0.9038751,0.5701823,0.42981762
17,1,1,2,0,0.4128388,0.58716124,0.58716124,0.8179347,0.18206532
18,1,1,2,0,0.42560655,0.57439345,0.57439345,0.82669204,0.17330793
19,1,1,2,0,0.452214,0.54778594,0.54778594,0.847366,0.152634
20,1,1,2,0,0.45838568,0.54161435,0.54161435,0.85242504,0.14757504
21,1,1,2,0,0.4517963,0.54820365,0.54820365,0.847031,0.15296902
22,1,1,2,0,0.46089467,0.5391053,0.5391053,0.8545654,0.14543456
23,1,1,2,0,0.45916823,0.54083174,0.54083174,0.85301435,0.14698565
24,1,1,2,0,0.46305642,0.53694355,0.53694355,0.85647947,0.14352056
25,1,1,2,0,0.4584514,0.54154867,0.54154867,0.8524979,0.1475021
26,1,1,2,0,0.45577312,0.5442269,0.5442269,0.8502996,0.14970037
27,1,1,2,0,0.46641535,0.53358465,0.53358465,0.85945886,0.14054117
28,1,1,2,0,0.4514646,0.5485354,0.5485354,0.8467968,0.15320316
29,1,1,2,0,0.46557474,0.53442526,0.53442526,0.85874766,0.14125237
30,1,1,2,0,0.46236387,0.53763616,0.53763616,0.85587794,0.14412203
31,1,1,2,0,3.60679e-05,0.9999639,0.9999639,0.99843603,0.0015639821
32,1,1,1,1,0.82930815,0.17069188,0.82930815,0.6225501,0.37745
33,1,1,2,0,0.45495373,0.54504627,0.54504627,0.84959906,0.15040098
34,1,1,2,0,0.45650592,0.5434941,0.5434941,0.85091186,0.14908813
35,1,1,2,0,0.46204162,0.5379584,0.5379584,0.85558075,0.1444193
36,1,1,2,0,0.44446474,0.55553526,0.55553526,0.8410261,0.15897393
37,1,1,2,0,0.4678356,0.53216445,0.53216445,0.8607607,0.13923928
38,1,1,2,0,0.45729837,0.54270166,0.54270166,0.85154325,0.14845678
39,1,1,2,0,0.45501107,0.54498893,0.54498893,0.8496815,0.15031847
40,1,1,2,0,0.44882983,0.5511702,0.5511702,0.84463507,0.15536498
41,1,1,2,0,0.44430792,0.555692,0.555692,0.841116,0.158884
42,1,1,2,0,0.44897217,0.5510278,0.5510278,0.8448227,0.15517727
43,1,1,2,0,0.45545712,0.5445429,0.5445429,0.85007465,0.14992535
44,1,1,2,0,0.45439243,0.54560757,0.54560757,0.8491173,0.15088266
45,1,1,2,0,0.44574568,0.5542544,0.5542544,0.8422217,0.1577783
46,1,1,2,0,0.43618926,0.56381077,0.56381077,0.8348997,0.16510028
47,1,1,2,0,5.6340716e-05,0.9999436,0.9999436,0.9974868,0.0025131337
48,1,1,1,1,0.7376437,0.26235634,0.7376437,0.5149703,0.48502964
49,1,1,2,0,0.4429117,0.5570883,0.5570883,0.84005,0.15995
50,1,1,2,0,0.44588223,0.55411774,0.55411774,0.84229475,0.15770526
51,1,1,2,0,0.44604135,0.55395865,0.55395865,0.8424268,0.15757322
52,1,1,2,0,0.44533643,0.5546636,0.5546636,0.8419025,0.15809746
53,1,1,2,0,0.42922422,0.57077587,0.57077587,0.8293658,0.17063417
54,1,1,2,0,0.41525105,0.5847489,0.5847489,0.8194524,0.18054764
55,1,1,2,0,0.40536404,0.59463596,0.59463596,0.81293917,0.18706086
56,1,1,2,0,0.43173632,0.5682637,0.5682637,0.8311391,0.16886088
57,1,1,2,0,0.44218275,0.5578172,0.5578172,0.8394447,0.16055526
58,1,1,2,0,0.42120495,0.578795,0.578795,0.82354987,0.1764502
59,1,1,2,0,0.38583496,0.614165,0.614165,0.7999828,0.2000172
60,1,1,2,0,0.462321,0.53767896,0.53767896,0.85589385,0.1441061
61,1,1,2,0,0.4558877,0.5441123,0.5441123,0.8503789,0.14962117
62,1,1,2,0,0.46104258,0.5389574,0.5389574,0.8547537,0.14524637
63,1,1,2,0,0.00016170497,0.99983823,0.99983823,0.99597484,0.0040251804
64,1,1,1,1,0.82341516,0.17658481,0.82341516,0.35581395,0.64418596
65,1,1,2,0,0.4557914,0.5442086,0.5442086,0.85033107,0.14966892
66,1,1,2,0,0.4400908,0.55990916,0.55990916,0.837883,0.16211706
67,1,1,2,0,0.37845308,0.6215469,0.6215469,0.79507565,0.20492432
68,1,1,2,0,0.34870267,0.65129733,0.65129733,0.7774191,0.22258091
69,1,1,2,0,0.36306036,0.6369396,0.6369396,0.7856482,0.21435183
70,1,1,2,0,0.4288583,0.57114166,0.57114166,0.8289404,0.17105962
71,1,1,2,0,0.4269344,0.57306564,0.57306564,0.82774454,0.17225553
72,1,1,2,0,0.40240467,0.59759533,0.59759533,0.8103866,0.1896134
73,1,1,2,0,0.38130078,0.6186992,0.6186992,0.79700184,0.2029981
74,1,1,2,0,0.37967396,0.62032604,0.62032604,0.79565483,0.20434514
