epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.5574103,0.4425897,0.5574103,0.44885755,0.55114245
1,1,1,2,0,0.27630308,0.7236969,0.7236969,0.95109475,0.04890527
2,1,1,2,0,0.1689245,0.83107555,0.83107555,0.8733462,0.12665386
3,1,1,1,1,0.5245793,0.47542068,0.5245793,0.7738105,0.22618948
4,1,1,2,0,0.23237675,0.76762325,0.76762325,0.8802483,0.11975165
5,1,1,2,0,0.3987195,0.6012805,0.6012805,0.77824175,0.22175822
6,1,1,2,0,0.41523215,0.5847678,0.5847678,0.66978025,0.33021972
7,1,1,2,0,0.45905644,0.5409435,0.5409435,0.52859735,0.47140265
8,1,1,2,0,0.3781868,0.6218133,0.6218133,0.7260252,0.27397478
9,1,1,1,1,0.57258594,0.42741406,0.57258594,0.45490825,0.54509175
10,1,1,1,1,0.5375658,0.46243414,0.5375658,0.4806942,0.51930577
11,1,1,1,1,0.51604694,0.48395306,0.51604694,0.7972847,0.20271531
12,1,1,1,1,0.70642585,0.29357415,0.70642585,0.72644615,0.27355385
13,1,1,1,1,0.60207695,0.39792308,0.60207695,0.5001576,0.49984246
14,1,1,2,0,0.4948585,0.50514144,0.50514144,0.39369503,0.6063049
15,1,1,2,0,0.24802698,0.75197303,0.75197303,0.9238572,0.07614281
16,1,1,2,0,0.32972947,0.67027056,0.67027056,0.8213691,0.17863089
17,1,1,1,1,0.51125956,0.48874047,0.51125956,0.5495956,0.4504044
18,1,1,1,1,0.5381381,0.4618619,0.5381381,0.5304463,0.46955377
19,1,1,1,1,0.579224,0.42077604,0.579224,0.71066326,0.28933677
20,1,1,2,0,0.4109462,0.5890538,0.5890538,0.8167948,0.18320513
21,1,1,2,0,0.0873801,0.91261995,0.91261995,0.9777345,0.02226554
22,1,1,2,0,0.36345577,0.6365442,0.6365442,0.70120186,0.2987982
23,1,1,2,0,0.46392915,0.5360708,0.5360708,0.5570341,0.4429659
24,1,1,1,1,0.67260736,0.32739267,0.67260736,0.6984894,0.30151057
25,1,1,2,0,0.31438968,0.6856103,0.6856103,0.7786928,0.22130726
26,1,1,2,0,0.40617457,0.59382546,0.59382546,0.8334257,0.1665743
27,1,1,1,1,0.5975278,0.40247223,0.5975278,0.48457792,0.51542205
28,1,1,1,1,0.6644925,0.33550754,0.6644925,0.76553535,0.23446468
29,1,1,2,0,0.14404391,0.85595614,0.85595614,0.9139531,0.08604689
30,1,1,2,0,0.36243224,0.63756776,0.63756776,0.8237927,0.17620729
31,1,1,2,0,0.4399837,0.56001633,0.56001633,0.590854,0.40914598
32,1,1,2,0,0.33030373,0.66969633,0.66969633,0.79500264,0.20499738
33,1,1,2,0,0.45608166,0.5439184,0.5439184,0.55062586,0.44937414
34,1,1,2,0,0.3950955,0.6049045,0.6049045,0.84377706,0.15622292
35,1,1,2,0,0.34857652,0.65142345,0.65142345,0.7785794,0.2214205
36,1,1,2,0,0.4926994,0.5073006,0.5073006,0.50183225,0.49816772
37,1,1,2,0,0.30834818,0.6916518,0.6916518,0.8442176,0.15578242
38,1,1,1,1,0.5812054,0.41879454,0.5812054,0.8737883,0.1262117
39,1,1,2,0,0.24658373,0.7534163,0.7534163,0.97600675,0.02399327
40,1,1,1,1,0.53734607,0.46265393,0.53734607,0.571394,0.428606
41,1,1,2,0,0.2709998,0.7290003,0.7290003,0.87448823,0.12551175
42,1,1,2,0,0.31462613,0.6853739,0.6853739,0.9453414,0.054658562
43,1,1,2,0,0.3523347,0.6476653,0.6476653,0.7900352,0.2099648
44,1,1,2,0,0.42726728,0.5727327,0.5727327,0.6342761,0.36572388
45,1,1,2,0,0.37447283,0.62552726,0.62552726,0.709412,0.29058796
46,1,1,2,0,0.23641406,0.76358587,0.76358587,0.8809624,0.119037606
47,1,1,2,0,0.23060265,0.7693973,0.7693973,0.8771333,0.12286672
48,1,1,1,1,0.5584391,0.4415609,0.5584391,0.6400211,0.35997894
49,1,1,2,0,0.38374,0.61626,0.61626,0.8507066,0.14929347
50,1,1,2,0,0.39641142,0.6035886,0.6035886,0.8737992,0.12620074
51,1,1,2,0,0.38411245,0.6158876,0.6158876,0.7794431,0.22055693
52,1,1,1,1,0.66181755,0.33818248,0.66181755,0.5693187,0.43068126
53,1,1,1,1,0.5155622,0.48443782,0.5155622,0.79774237,0.2022576
