epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.5553131,0.4446869,0.5553131,0.22369614,0.7763038
1,1,1,2,0,0.41926298,0.580737,0.580737,0.20557754,0.79442245
2,1,1,2,0,0.4919955,0.50800455,0.50800455,0.2360081,0.7639919
3,1,1,1,1,0.5017569,0.49824306,0.5017569,0.2419546,0.75804543
4,1,1,2,0,0.44003013,0.55996984,0.55996984,0.2157734,0.78422666
5,1,1,2,0,0.4939299,0.50607014,0.50607014,0.2400529,0.7599471
6,1,1,2,0,0.49213237,0.5078677,0.5078677,0.23946935,0.7605307
7,1,1,2,0,0.46428344,0.5357166,0.5357166,0.22160174,0.7783983
8,1,1,1,1,0.51190317,0.4880969,0.51190317,0.24563928,0.7543608
9,1,1,2,0,0.47683924,0.52316076,0.52316076,0.23238735,0.7676127
10,1,1,1,1,0.5306142,0.46938577,0.5306142,0.2545546,0.7454454
11,1,1,2,0,0.40713906,0.5928609,0.5928609,0.20331335,0.7966866
12,1,1,2,0,0.40728092,0.5927191,0.5927191,0.19869772,0.8013023
13,1,1,1,1,0.52250457,0.47749546,0.52250457,0.25345156,0.7465484
14,1,1,2,0,0.45484778,0.5451522,0.5451522,0.22161148,0.7783885
15,1,1,2,0,0.01400369,0.9859963,0.9859963,0.99923563,0.0007643535
16,1,1,2,0,0.48442516,0.5155749,0.5155749,0.23399168,0.7660084
17,1,1,2,0,0.456463,0.54353696,0.54353696,0.22543038,0.77456963
18,1,1,2,0,0.44708276,0.55291724,0.55291724,0.2191315,0.78086853
19,1,1,2,0,0.414695,0.58530504,0.58530504,0.20440479,0.7955952
20,1,1,1,1,0.57069445,0.42930555,0.57069445,0.27374527,0.7262547
21,1,1,1,1,0.50838506,0.4916149,0.50838506,0.24485213,0.7551478
22,1,1,1,1,0.5694386,0.4305614,0.5694386,0.27221096,0.72778904
23,1,1,1,1,0.566979,0.433021,0.566979,0.27087808,0.729122
24,1,1,1,1,0.54331785,0.45668212,0.54331785,0.2608571,0.7391429
25,1,1,1,1,0.5313752,0.4686248,0.5313752,0.25636354,0.7436364
26,1,1,1,1,0.55875,0.4412501,0.55875,0.2670832,0.7329168
27,1,1,1,1,0.5868023,0.41319773,0.5868023,0.27868536,0.72131467
28,1,1,1,1,0.5003565,0.49964347,0.5003565,0.24072248,0.7592776
29,1,1,2,0,0.48612207,0.5138779,0.5138779,0.23517692,0.764823
30,1,1,2,0,0.4697234,0.5302766,0.5302766,0.22746949,0.77253056
31,1,1,2,0,0.05110451,0.94889545,0.94889545,0.983482,0.016517969
32,1,1,2,0,0.39477473,0.6052252,0.6052252,0.21429548,0.7857045
33,1,1,2,0,0.45720175,0.5427983,0.5427983,0.22380897,0.776191
34,1,1,2,0,0.4147079,0.5852921,0.5852921,0.20491089,0.79508907
35,1,1,2,0,0.381363,0.61863697,0.61863697,0.19027652,0.8097235
36,1,1,2,0,0.41790605,0.58209395,0.58209395,0.198923,0.80107707
37,1,1,2,0,0.3917895,0.6082105,0.6082105,0.18938425,0.8106157
38,1,1,2,0,0.3535743,0.64642566,0.64642566,0.17556399,0.82443607
39,1,1,2,0,0.36778113,0.63221884,0.63221884,0.17353228,0.82646775
40,1,1,1,1,0.610695,0.38930497,0.610695,0.28921294,0.71078706
41,1,1,1,1,0.5729818,0.42701825,0.5729818,0.27264434,0.72735566
42,1,1,1,1,0.62998205,0.37001795,0.62998205,0.29637966,0.7036203
43,1,1,1,1,0.6472171,0.35278293,0.6472171,0.3082978,0.6917022
44,1,1,1,1,0.6626279,0.33737206,0.6626279,0.31501982,0.6849802
45,1,1,1,1,0.6909096,0.30909038,0.6909096,0.32806683,0.6719332
46,1,1,1,1,0.6230501,0.37694997,0.6230501,0.2953057,0.70469433
47,1,1,2,0,0.020199768,0.9798003,0.9798003,0.9992312,0.00076880003
48,1,1,1,1,0.72807825,0.27192175,0.72807825,0.43698326,0.5630168
49,1,1,1,1,0.71478987,0.2852102,0.71478987,0.33696935,0.6630306
50,1,1,1,1,0.6454833,0.35451669,0.6454833,0.30340603,0.696594
51,1,1,1,1,0.68663234,0.31336766,0.68663234,0.325765,0.674235
52,1,1,1,1,0.64530295,0.35469702,0.64530295,0.30747095,0.692529
53,1,1,1,1,0.6664441,0.3335559,0.6664441,0.31612253,0.68387747
54,1,1,1,1,0.6039445,0.39605543,0.6039445,0.28463122,0.7153688
55,1,1,1,1,0.6605968,0.33940327,0.6605968,0.3099465,0.6900535
56,1,1,1,1,0.6193016,0.3806983,0.6193016,0.2942296,0.70577043
57,1,1,1,1,0.64528745,0.35471252,0.64528745,0.30896744,0.6910325
58,1,1,1,1,0.5631277,0.43687233,0.5631277,0.2689258,0.7310742
59,1,1,1,1,0.64457446,0.35542554,0.64457446,0.30519536,0.6948046
60,1,1,1,1,0.67141294,0.32858706,0.67141294,0.32132107,0.67867893
61,1,1,1,1,0.7027554,0.29724455,0.7027554,0.3341277,0.6658723
62,1,1,1,1,0.6610888,0.33891115,0.6610888,0.31561223,0.68438774
63,1,1,2,0,0.017206935,0.9827931,0.9827931,0.9995396,0.0004604121
64,1,1,1,1,0.81944054,0.18055947,0.81944054,0.61819935,0.38180068
65,1,1,1,1,0.66991,0.33008996,0.66991,0.31668597,0.683314
66,1,1,1,1,0.6681791,0.33182085,0.6681791,0.31756908,0.682431
67,1,1,1,1,0.6830814,0.31691864,0.6830814,0.32527405,0.67472595
68,1,1,1,1,0.64975977,0.35024017,0.64975977,0.304827,0.69517297
69,1,1,1,1,0.65409863,0.34590137,0.65409863,0.30978927,0.6902108
70,1,1,1,1,0.6618435,0.33815655,0.6618435,0.31471473,0.6852852
71,1,1,1,1,0.6689467,0.33105335,0.6689467,0.31764138,0.68235856
72,1,1,1,1,0.6656203,0.33437964,0.6656203,0.32063633,0.6793636
73,1,1,1,1,0.6570569,0.34294307,0.6570569,0.31090692,0.68909305
74,1,1,1,1,0.67764294,0.32235703,0.67764294,0.32210547,0.67789453
75,1,1,1,1,0.64619046,0.3538096,0.64619046,0.30862072,0.6913793
76,1,1,1,1,0.6390627,0.36093733,0.6390627,0.30310902,0.696891
77,1,1,1,1,0.68002504,0.319975,0.68002504,0.32190675,0.6780933
78,1,1,1,1,0.6697604,0.33023956,0.6697604,0.31520355,0.68479645
79,1,1,2,0,0.005074762,0.99492526,0.99492526,0.9999827,1.7297398e-05
80,1,1,1,1,0.71909916,0.2809008,0.71909916,0.5348831,0.46511692
81,1,1,1,1,0.5729142,0.42708588,0.5729142,0.26758653,0.73241353
82,1,1,1,1,0.6674671,0.33253285,0.6674671,0.31489068,0.68510926
83,1,1,1,1,0.64381826,0.35618174,0.64381826,0.3045777,0.6954223
84,1,1,1,1,0.6893465,0.3106535,0.6893465,0.32424858,0.67575145
85,1,1,1,1,0.7073419,0.2926581,0.7073419,0.3363413,0.66365874
86,1,1,1,1,0.7226444,0.27735555,0.7226444,0.34099606,0.6590039
87,1,1,1,1,0.7304629,0.2695371,0.7304629,0.3448838,0.6551162
88,1,1,1,1,0.68512547,0.31487453,0.68512547,0.32443348,0.6755665
89,1,1,1,1,0.6798841,0.32011592,0.6798841,0.3227952,0.67720485
90,1,1,1,1,0.54889405,0.451106,0.54889405,0.26010695,0.739893
91,1,1,1,1,0.56013834,0.43986163,0.56013834,0.2662998,0.73370016
92,1,1,1,1,0.60354674,0.39645323,0.60354674,0.2879491,0.71205086
93,1,1,1,1,0.58710134,0.41289863,0.58710134,0.2808379,0.71916217
94,1,1,1,1,0.53396064,0.4660394,0.53396064,0.25330877,0.7466912
95,1,1,2,0,0.012424187,0.98757577,0.98757577,0.9998679,0.00013207975
96,1,1,1,1,0.69252604,0.307474,0.69252604,0.46403527,0.5359647
97,1,1,1,1,0.60098225,0.39901766,0.60098225,0.28823158,0.71176845
98,1,1,1,1,0.60803694,0.391963,0.60803694,0.28726447,0.71273553
99,1,1,1,1,0.5231588,0.47684124,0.5231588,0.24659374,0.7534063
100,1,2,1,0,0.5148653,0.48513478,0.5148653,0.25008747,0.74991256
101,1,2,2,1,0.49423373,0.5057662,0.5057662,0.23992102,0.76007897
102,1,2,2,1,0.4450569,0.55494314,0.55494314,0.21733771,0.7826623
103,1,2,2,1,0.4605762,0.53942376,0.53942376,0.22476557,0.77523446
104,1,2,2,1,0.42949155,0.5705085,0.5705085,0.20909916,0.7909009
105,1,2,1,0,0.53326863,0.46673134,0.53326863,0.2569933,0.7430067
106,1,2,1,0,0.5139105,0.4860895,0.5139105,0.24832793,0.7516721
107,1,2,2,1,0.4868362,0.51316375,0.51316375,0.23749936,0.76250064
108,1,2,1,0,0.5183935,0.48160648,0.5183935,0.24538928,0.7546107
109,1,2,1,0,0.5420933,0.4579067,0.5420933,0.25959212,0.7404079
110,1,2,2,1,0.4352324,0.56476766,0.56476766,0.2118526,0.78814745
111,1,2,2,1,0.015434354,0.9845657,0.9845657,0.9995154,0.0004845568
112,1,2,1,0,0.5629003,0.4370997,0.5629003,0.14637993,0.85362005
113,1,2,2,1,0.4712584,0.5287416,0.5287416,0.23113416,0.7688659
114,1,2,2,1,0.4679664,0.53203356,0.53203356,0.22644643,0.77355355
115,1,2,2,1,0.40190223,0.5980978,0.5980978,0.19864951,0.8013505
116,1,2,2,1,0.48794046,0.51205957,0.51205957,0.23590451,0.7640954
117,1,2,2,1,0.46612406,0.5338759,0.5338759,0.2256012,0.77439886
118,1,2,1,0,0.5154498,0.48455012,0.5154498,0.24928817,0.75071186
119,1,2,2,1,0.4724995,0.5275005,0.5275005,0.23212266,0.7678774
120,1,2,1,0,0.60214156,0.39785844,0.60214156,0.2868502,0.7131498
121,1,2,1,0,0.5836661,0.41633385,0.5836661,0.27517197,0.724828
122,1,2,1,0,0.579854,0.4201459,0.579854,0.27910867,0.72089136
123,1,2,1,0,0.52864385,0.47135615,0.52864385,0.25498855,0.7450115
124,1,2,1,0,0.5037242,0.49627578,0.5037242,0.24517033,0.7548297
125,1,2,1,0,0.5229091,0.47709095,0.5229091,0.2539019,0.7460981
126,1,2,1,0,0.5016617,0.49833822,0.5016617,0.24095501,0.75904495
127,1,2,2,1,0.04198971,0.95801026,0.95801026,0.99359107,0.0064089596
128,1,2,1,0,0.5462354,0.45376462,0.5462354,0.42270347,0.5772965
129,1,2,2,1,0.45657986,0.54342014,0.54342014,0.22097726,0.77902275
130,1,2,2,1,0.48638466,0.5136153,0.5136153,0.23343089,0.76656914
131,1,2,2,1,0.45444682,0.5455531,0.5455531,0.22254965,0.7774504
