epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.67324185,0.32675818,0.67324185,0.42666286,0.57333714
1,1,1,1,1,0.59002423,0.4099757,0.59002423,0.5245968,0.47540316
2,1,1,1,1,0.7601728,0.23982722,0.7601728,0.5635751,0.43642488
3,1,1,2,0,0.44727233,0.5527277,0.5527277,0.43300983,0.56699026
4,1,1,1,1,0.5215084,0.4784916,0.5215084,0.6939032,0.30609676
5,1,1,2,0,0.038588863,0.9614111,0.9614111,0.75287414,0.24712591
6,1,1,1,1,0.834973,0.16502698,0.834973,0.8093245,0.19067545
7,1,1,1,1,0.59788567,0.40211433,0.59788567,0.814609,0.18539096
8,1,1,1,1,0.5608227,0.43917724,0.5608227,0.68176,0.31824002
9,1,1,1,1,0.6008786,0.39912134,0.6008786,0.47302115,0.52697885
10,1,1,2,0,0.4497078,0.55029213,0.55029213,0.9596563,0.040343665
11,1,1,2,0,0.3419811,0.6580189,0.6580189,0.8548234,0.14517656
12,1,1,2,0,0.30265254,0.69734746,0.69734746,0.8965813,0.103418775
13,1,1,1,1,0.6460416,0.3539584,0.6460416,0.42492148,0.5750785
14,1,1,2,0,0.059629813,0.9403702,0.9403702,0.8089779,0.19102214
15,1,1,1,1,0.5622769,0.4377231,0.5622769,0.78794384,0.21205617
16,1,1,2,0,0.07574472,0.92425525,0.92425525,0.88297176,0.11702822
17,1,1,2,0,0.2919892,0.7080108,0.7080108,0.7743676,0.22563244
18,1,1,2,0,0.41249973,0.5875002,0.5875002,0.6448655,0.3551345
19,1,1,2,0,0.13292684,0.8670732,0.8670732,0.5448332,0.45516682
20,1,1,1,1,0.5483982,0.45160186,0.5483982,0.58278555,0.41721448
21,1,1,1,1,0.5679044,0.43209562,0.5679044,0.36438027,0.63561976
22,1,1,1,1,0.89093137,0.10906861,0.89093137,0.58103853,0.4189614
23,1,1,1,1,0.5170508,0.4829493,0.5170508,0.2379671,0.76203287
24,1,1,1,1,0.68407923,0.31592077,0.68407923,0.37336937,0.62663066
25,1,1,2,0,0.47546795,0.524532,0.524532,0.3624399,0.6375601
26,1,1,2,0,0.4052412,0.5947588,0.5947588,0.46557438,0.5344257
27,1,1,1,1,0.54162955,0.45837045,0.54162955,0.29601744,0.70398253
28,1,1,2,0,0.3046453,0.69535476,0.69535476,0.67833525,0.32166475
29,1,1,1,1,0.65582585,0.34417418,0.65582585,0.54413277,0.45586726
30,1,1,1,1,0.6202698,0.37973017,0.6202698,0.25500175,0.7449983
31,1,1,1,1,0.8431825,0.15681747,0.8431825,0.48509848,0.5149015
32,1,1,1,1,0.5543875,0.44561243,0.5543875,0.37131393,0.6286861
33,1,1,2,0,0.3414434,0.65855664,0.65855664,0.6185296,0.3814704
34,0,1,1,1,0.70460707,0.29539293,0.70460707,0.34023684,0.6597632
35,1,1,1,1,0.6291968,0.37080315,0.6291968,0.46915197,0.530848
36,1,1,1,1,0.65951264,0.34048736,0.65951264,0.22256833,0.7774317
37,1,1,1,1,0.55436796,0.44563207,0.55436796,0.4909935,0.50900656
38,1,1,1,1,0.67326134,0.32673866,0.67326134,0.37021995,0.6297801
39,1,1,2,0,0.2732075,0.72679245,0.72679245,0.45174947,0.5482505
40,1,1,2,0,0.48279393,0.5172061,0.5172061,0.26531604,0.73468393
41,1,1,1,1,0.6823137,0.3176863,0.6823137,0.9572616,0.042738426
42,1,1,1,1,0.6653307,0.33466932,0.6653307,0.21279489,0.7872051
43,1,1,1,1,0.7197621,0.280238,0.7197621,0.25047937,0.74952066
44,1,1,1,1,0.7981433,0.20185661,0.7981433,0.56238043,0.4376196
45,1,1,1,1,0.64117587,0.35882416,0.64117587,0.35989168,0.64010835
46,1,1,2,0,0.4380391,0.56196094,0.56196094,0.7532216,0.24677849
47,1,1,2,0,0.49386072,0.5061393,0.5061393,0.574009,0.42599097
48,1,1,1,1,0.5018604,0.49813962,0.5018604,0.54718745,0.45281255
49,1,1,1,1,0.5259881,0.47401187,0.5259881,0.43859905,0.56140095
50,1,1,2,0,0.3475672,0.6524328,0.6524328,0.64843833,0.35156173
51,1,1,1,1,0.5908297,0.40917033,0.5908297,0.32566154,0.67433846
52,0,1,2,0,0.36684027,0.63315976,0.63315976,0.73920566,0.2607943
53,1,1,2,0,0.30279925,0.6972008,0.6972008,0.43448022,0.56551975
54,1,1,1,1,0.60940564,0.3905944,0.60940564,0.7269073,0.27309266
55,1,1,2,0,0.43108588,0.56891406,0.56891406,0.66396683,0.33603317
56,1,1,1,1,0.5718128,0.4281872,0.5718128,0.3224998,0.6775002
57,1,1,2,0,0.30289617,0.69710386,0.69710386,0.5356427,0.46435735
58,1,1,1,1,0.53574926,0.46425065,0.53574926,0.45620105,0.543799
59,1,1,1,1,0.6706537,0.32934633,0.6706537,0.48431545,0.5156846
60,1,1,2,0,0.48108366,0.5189163,0.5189163,0.50233793,0.49766216
61,1,1,1,1,0.5321106,0.4678895,0.5321106,0.6919901,0.30800998
62,1,1,2,0,0.3659264,0.63407356,0.63407356,0.2758421,0.72415787
63,1,1,2,0,0.36288103,0.637119,0.637119,0.3735997,0.6264003
64,1,1,1,1,0.86983997,0.13016008,0.86983997,0.82544065,0.17455943
65,1,1,2,0,0.3910319,0.60896814,0.60896814,0.53304577,0.46695432
66,1,1,1,1,0.5878375,0.41216245,0.5878375,0.43133911,0.5686609
67,1,1,1,1,0.7717685,0.22823146,0.7717685,0.30221814,0.69778186
68,1,1,1,1,0.61521685,0.38478315,0.61521685,0.76264095,0.2373591
69,1,1,1,1,0.5173861,0.48261395,0.5173861,0.3722988,0.6277012
