epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.661961,0.33803907,0.661961,0.71124554,0.28875446
1,1,1,1,1,0.5104618,0.48953822,0.5104618,0.7360272,0.26397285
2,1,1,1,1,0.714981,0.28501892,0.714981,0.71591485,0.28408518
3,1,1,1,1,0.7961182,0.20388183,0.7961182,0.9280982,0.071901776
4,1,1,1,1,0.6136896,0.38631037,0.6136896,0.642886,0.35711408
5,1,1,1,1,0.67722964,0.32277033,0.67722964,0.65288097,0.34711906
6,1,1,1,1,0.57776576,0.42223427,0.57776576,0.73161465,0.26838538
7,1,1,1,1,0.5124854,0.48751456,0.5124854,0.5862705,0.41372952
8,1,1,1,1,0.8035775,0.19642253,0.8035775,0.8090577,0.19094232
9,1,1,1,1,0.8250407,0.17495932,0.8250407,0.92933995,0.07066005
10,1,1,1,1,0.6862996,0.3137004,0.6862996,0.7645704,0.23542964
11,1,1,1,1,0.6782085,0.3217915,0.6782085,0.8062076,0.19379237
12,1,1,1,1,0.7573226,0.24267736,0.7573226,0.87978286,0.120217144
13,1,1,1,1,0.6548235,0.34517652,0.6548235,0.7795398,0.22046019
14,1,1,1,1,0.85735095,0.14264905,0.85735095,0.8800486,0.119951405
15,1,1,2,0,0.29680383,0.7031961,0.7031961,0.75570285,0.24429712
16,1,1,1,1,0.74486077,0.2551392,0.74486077,0.8040533,0.19594663
17,1,1,1,1,0.62763274,0.3723672,0.62763274,0.63605785,0.3639422
18,1,1,1,1,0.681548,0.31845197,0.681548,0.82620955,0.1737904
19,1,1,1,1,0.7237497,0.27625027,0.7237497,0.9030481,0.096951865
20,1,1,1,1,0.76672584,0.2332741,0.76672584,0.5733537,0.4266463
21,1,1,1,1,0.74932414,0.25067586,0.74932414,0.4960457,0.50395435
22,1,1,1,1,0.7214207,0.27857932,0.7214207,0.9522336,0.04776631
23,1,1,1,1,0.6267927,0.37320724,0.6267927,0.64312327,0.35687676
24,1,1,1,1,0.78012544,0.21987453,0.78012544,0.9083563,0.09164371
25,1,1,1,1,0.6891106,0.31088945,0.6891106,0.7420253,0.2579747
26,1,1,1,1,0.56721723,0.43278277,0.56721723,0.722921,0.2770789
27,1,1,1,1,0.738746,0.26125398,0.738746,0.8691602,0.13083982
28,1,1,2,0,0.37807143,0.6219285,0.6219285,0.77898026,0.2210197
29,1,1,1,1,0.5464213,0.45357877,0.5464213,0.7273839,0.2726161
30,1,1,1,1,0.65050864,0.34949133,0.65050864,0.7636785,0.23632151
31,1,1,2,0,0.43240133,0.56759864,0.56759864,0.88880414,0.11119583
