epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.96799266,0.03200737,0.96799266,0.40821525,0.5917848
1,1,1,1,1,0.9023291,0.097670935,0.9023291,0.41749987,0.5825001
2,1,1,1,1,0.9220021,0.0779979,0.9220021,0.29551822,0.7044818
3,1,1,2,0,0.3778214,0.62217855,0.62217855,0.7386212,0.26137885
4,1,1,1,1,0.88676864,0.11323136,0.88676864,0.882868,0.117132
5,1,1,1,1,0.8361996,0.16380039,0.8361996,0.5605548,0.4394453
6,1,1,1,1,0.9253322,0.07466785,0.9253322,0.24395858,0.75604147
7,1,1,1,1,0.88420343,0.11579652,0.88420343,0.6108925,0.38910758
8,1,1,1,1,0.6423441,0.35765588,0.6423441,0.37958747,0.6204125
9,1,1,1,1,0.8039479,0.19605206,0.8039479,0.719802,0.280198
10,1,1,1,1,0.6815619,0.3184381,0.6815619,0.92115474,0.07884526
11,1,1,1,1,0.9757243,0.024275718,0.9757243,0.81786114,0.18213883
12,1,1,2,0,0.47231182,0.5276882,0.5276882,0.5861648,0.41383514
13,1,1,1,1,0.89220154,0.10779847,0.89220154,0.49187726,0.5081228
14,1,1,1,1,0.6387262,0.36127385,0.6387262,0.7357336,0.2642664
15,1,1,1,1,0.92407674,0.07592326,0.92407674,0.48147702,0.5185229
16,1,1,2,0,0.02887913,0.97112083,0.97112083,0.78967124,0.21032873
17,1,1,1,1,0.97440684,0.025593143,0.97440684,0.10553909,0.8944609
18,1,1,1,1,0.9547248,0.045275245,0.9547248,0.28755477,0.71244526
19,1,1,1,1,0.60436857,0.39563143,0.60436857,0.32047978,0.67952025
20,1,1,1,1,0.7766444,0.22335556,0.7766444,0.6857543,0.31424573
21,1,1,1,1,0.956133,0.04386697,0.956133,0.4087952,0.59120476
22,1,1,1,1,0.9001526,0.09984736,0.9001526,0.57439643,0.42560363
23,1,1,2,0,0.17113727,0.8288627,0.8288627,0.9601011,0.039898835
24,1,1,1,1,0.9166347,0.0833653,0.9166347,0.4701432,0.5298568
25,1,1,1,1,0.63574934,0.36425066,0.63574934,0.79197997,0.20802005
26,1,1,1,1,0.7437665,0.25623354,0.7437665,0.76817054,0.23182943
27,1,1,1,1,0.9176079,0.08239207,0.9176079,0.31368393,0.6863161
28,1,1,1,1,0.8437629,0.1562371,0.8437629,0.45005116,0.5499489
29,1,1,2,0,0.2389877,0.7610123,0.7610123,0.6562038,0.34379622
30,1,1,2,0,0.043507,0.95649296,0.95649296,0.8237005,0.17629945
31,1,1,2,0,0.17664523,0.8233547,0.8233547,0.7662156,0.23378444
32,1,1,2,0,0.27406183,0.72593814,0.72593814,0.5860127,0.41398728
33,1,1,1,1,0.59930027,0.4006997,0.59930027,0.81907237,0.18092763
34,1,1,1,1,0.6094032,0.3905968,0.6094032,0.35962376,0.64037627
35,1,1,1,1,0.9493482,0.0506518,0.9493482,0.50433165,0.49566832
36,1,1,2,0,0.2757965,0.72420347,0.72420347,0.6413913,0.3586087
37,1,1,2,0,0.15171744,0.8482826,0.8482826,0.6885098,0.31149024
38,1,1,2,0,0.46300912,0.5369909,0.5369909,0.62952435,0.3704757
39,1,1,2,0,0.3701999,0.62980014,0.62980014,0.30099544,0.69900453
40,1,1,2,0,0.18187197,0.81812805,0.81812805,0.7882933,0.21170674
41,1,1,2,0,0.3741182,0.6258818,0.6258818,0.4890597,0.5109403
42,1,1,2,0,0.3138572,0.68614286,0.68614286,0.8511229,0.14887711
43,1,1,1,1,0.5771745,0.4228255,0.5771745,0.5695922,0.43040788
44,1,1,1,1,0.9510268,0.048973165,0.9510268,0.32953545,0.6704645
45,1,1,1,1,0.7918525,0.20814753,0.7918525,0.50101537,0.49898463
46,0,1,1,1,0.58046883,0.41953123,0.58046883,0.43003637,0.5699636
47,1,1,1,1,0.95366466,0.046335384,0.95366466,0.3428672,0.6571328
