epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.8962385,0.10376148,0.8962385,0.70327616,0.2967238
1,1,1,1,1,0.52699584,0.47300416,0.52699584,0.66272086,0.3372791
2,1,1,1,1,0.52149075,0.4785093,0.52149075,0.65904355,0.34095642
3,1,1,1,1,0.5139362,0.48606378,0.5139362,0.6528806,0.34711936
4,1,1,1,1,0.5130053,0.48699468,0.5130053,0.6526743,0.3473257
5,1,1,1,1,0.509369,0.49063098,0.509369,0.6519211,0.34807894
6,1,1,2,0,0.49447164,0.5055284,0.5055284,0.64121574,0.35878426
7,1,1,1,1,0.50800294,0.4919971,0.50800294,0.65091515,0.34908482
8,1,1,2,0,0.3800837,0.61991626,0.61991626,0.5672765,0.4327235
9,1,1,1,1,0.5089693,0.4910307,0.5089693,0.6494664,0.3505336
10,1,1,2,0,0.49487832,0.5051217,0.5051217,0.6396789,0.3603211
11,1,1,2,0,0.39204207,0.60795796,0.60795796,0.5746395,0.42536056
12,1,1,2,0,0.48756596,0.512434,0.512434,0.63462853,0.3653715
13,1,1,2,0,0.4522963,0.5477037,0.5477037,0.6109109,0.3890891
14,1,1,2,0,0.43148637,0.5685137,0.5685137,0.59944886,0.4005512
15,1,1,2,0,0.003801495,0.9961985,0.9961985,0.9952089,0.0047910833
16,1,1,1,1,0.99815685,0.0018431231,0.99815685,0.99883264,0.0011673376
17,1,1,1,1,0.504431,0.49556902,0.504431,0.6464044,0.35359567
18,1,1,1,1,0.503265,0.4967349,0.503265,0.6449498,0.35505018
19,1,1,1,1,0.5098936,0.49010643,0.5098936,0.6503716,0.34962842
20,1,1,1,1,0.5215206,0.47847942,0.5215206,0.6590551,0.34094492
21,1,1,1,1,0.5150406,0.48495945,0.5150406,0.6560184,0.3439816
22,1,1,1,1,0.51319146,0.4868086,0.51319146,0.65462774,0.3453723
23,1,1,1,1,0.50838804,0.49161196,0.50838804,0.64887357,0.35112643
24,1,1,1,1,0.5118334,0.48816654,0.5118334,0.65113294,0.34886703
25,1,1,1,1,0.50151014,0.49848983,0.50151014,0.64432824,0.35567176
26,1,1,2,0,0.46854177,0.53145826,0.53145826,0.62149787,0.37850216
27,1,1,2,0,0.3909215,0.6090785,0.6090785,0.57394534,0.42605475
28,1,1,2,0,0.403025,0.596975,0.596975,0.5795208,0.4204792
29,1,1,2,0,0.49247912,0.50752085,0.50752085,0.63982594,0.36017403
30,1,1,2,0,0.45963058,0.5403694,0.5403694,0.61769,0.38230997
31,1,1,2,0,0.00035641424,0.99964356,0.99964356,0.9998468,0.00015319558
32,1,1,1,1,0.91260076,0.08739924,0.91260076,0.75925726,0.24074273
33,1,1,1,1,0.50088304,0.499117,0.50088304,0.643886,0.35611397
34,1,1,2,0,0.35852006,0.64147997,0.64147997,0.55411005,0.44588998
35,1,1,2,0,0.34941447,0.65058553,0.65058553,0.5497205,0.4502794
36,1,1,2,0,0.38927716,0.61072284,0.61072284,0.57116026,0.42883968
37,1,1,2,0,0.29677016,0.70322984,0.70322984,0.51306224,0.48693767
38,1,1,2,0,0.3814048,0.6185952,0.6185952,0.5663041,0.4336959
39,1,1,2,0,0.37353554,0.62646455,0.62646455,0.56326705,0.4367329
40,1,1,1,1,0.5276109,0.47238904,0.5276109,0.66348195,0.33651802
41,1,1,1,1,0.5280386,0.47196138,0.5280386,0.6636956,0.3363044
42,1,1,1,1,0.5264131,0.47358692,0.5264131,0.66254455,0.3374554
43,1,1,1,1,0.52733856,0.47266144,0.52733856,0.66290456,0.3370954
44,1,1,1,1,0.52907246,0.4709276,0.52907246,0.6642892,0.33571085
45,1,1,1,1,0.5276933,0.4723067,0.5276933,0.6631767,0.33682325
46,1,1,1,1,0.5256908,0.4743092,0.5256908,0.66200197,0.33799803
47,1,1,2,0,0.0023694194,0.9976306,0.9976306,0.9986105,0.0013895053
48,1,1,1,1,0.9966097,0.0033903243,0.9966097,0.97213984,0.027860159
49,1,1,1,1,0.51385766,0.48614237,0.51385766,0.6528299,0.3471701
50,1,1,1,1,0.5076452,0.49235487,0.5076452,0.6487506,0.3512494
51,1,1,1,1,0.508279,0.49172094,0.508279,0.6492034,0.3507966
52,1,1,1,1,0.50786537,0.4921346,0.50786537,0.64871174,0.35128832
53,1,1,2,0,0.4956412,0.50435877,0.50435877,0.6420332,0.35796675
54,1,1,1,1,0.50465107,0.49534893,0.50465107,0.6459025,0.3540975
55,1,1,2,0,0.40008476,0.59991527,0.59991527,0.5796304,0.4203696
56,1,1,2,0,0.41615787,0.58384216,0.58384216,0.5880776,0.41192237
57,1,1,2,0,0.4259368,0.57406324,0.57406324,0.59590816,0.40409186
58,1,1,2,0,0.37401545,0.62598455,0.62598455,0.56353617,0.43646386
59,1,1,2,0,0.38894457,0.61105543,0.61105543,0.57273674,0.42726332
60,1,1,1,1,0.5184958,0.48150423,0.5184958,0.65640205,0.34359798
61,1,1,1,1,0.5153275,0.48467252,0.5153275,0.654392,0.345608
62,1,1,1,1,0.50971377,0.4902862,0.50971377,0.64959437,0.3504056
63,1,1,2,0,9.465467e-05,0.99990535,0.99990535,0.9999316,6.84136e-05
64,1,1,1,1,0.90091896,0.09908104,0.90091896,0.8094819,0.19051805
65,1,1,1,1,0.51985747,0.4801425,0.51985747,0.65718657,0.34281346
66,1,1,1,1,0.51423985,0.4857602,0.51423985,0.6532607,0.34673926
67,1,1,1,1,0.51887697,0.48112303,0.51887697,0.65676355,0.3432365
68,1,1,1,1,0.525929,0.474071,0.525929,0.6620664,0.33793354
69,1,1,1,1,0.51867104,0.4813289,0.51867104,0.6561945,0.34380555
