epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.93691146,0.06308852,0.93691146,0.68851274,0.31148726
1,1,1,1,1,0.6240548,0.37594527,0.6240548,0.35851055,0.64148945
2,1,1,1,1,0.8148542,0.18514575,0.8148542,0.35049996,0.6495
3,1,1,1,1,0.7846572,0.2153429,0.7846572,0.36303434,0.6369657
4,1,1,1,1,0.6663809,0.33361906,0.6663809,0.2803132,0.71968687
5,1,1,1,1,0.6751375,0.32486248,0.6751375,0.16434748,0.8356526
6,1,1,1,1,0.64629406,0.35370594,0.64629406,0.6430826,0.3569173
7,1,1,1,1,0.92068493,0.07931511,0.92068493,0.60596234,0.39403766
8,1,1,1,1,0.9502322,0.04976781,0.9502322,0.56673986,0.43326014
9,1,1,1,1,0.9471647,0.052835304,0.9471647,0.40108782,0.5989122
10,1,1,1,1,0.89808124,0.10191868,0.89808124,0.43881685,0.56118315
11,1,1,1,1,0.84722966,0.15277037,0.84722966,0.30235484,0.6976451
12,1,1,1,1,0.6766009,0.32339913,0.6766009,0.35171187,0.6482881
13,1,1,1,1,0.51349056,0.4865094,0.51349056,0.5481109,0.45188907
14,1,1,1,1,0.7612709,0.2387292,0.7612709,0.2239056,0.7760944
15,1,1,1,1,0.92868805,0.07131191,0.92868805,0.3665525,0.6334476
16,1,1,1,1,0.98108494,0.018915053,0.98108494,0.79463553,0.20536453
17,1,1,1,1,0.6680954,0.33190456,0.6680954,0.20924515,0.7907549
18,1,1,1,1,0.7503654,0.24963458,0.7503654,0.21391106,0.78608894
19,1,1,1,1,0.9817478,0.018252173,0.9817478,0.8878895,0.11211048
20,1,1,1,1,0.8420537,0.15794626,0.8420537,0.23443758,0.7655624
21,1,1,1,1,0.81006134,0.18993865,0.81006134,0.30030096,0.69969904
22,1,1,1,1,0.9900114,0.009988591,0.9900114,0.94429356,0.055706494
23,1,1,1,1,0.955671,0.04432894,0.955671,0.8946069,0.105393104
24,1,1,1,1,0.98025745,0.019742606,0.98025745,0.77960825,0.22039177
25,1,1,1,1,0.8392239,0.1607761,0.8392239,0.74718827,0.25281176
26,1,1,1,1,0.9891689,0.010831152,0.9891689,0.8126135,0.18738654
27,1,1,1,1,0.6013411,0.39865884,0.6013411,0.8626957,0.13730425
28,1,1,1,1,0.9028262,0.09717378,0.9028262,0.68025625,0.31974375
29,1,1,1,1,0.95145655,0.048543442,0.95145655,0.8817822,0.11821786
30,1,1,1,1,0.9568109,0.043189056,0.9568109,0.9550305,0.044969514
31,1,1,1,1,0.88935614,0.11064382,0.88935614,0.7698022,0.23019777
32,1,1,1,1,0.94660753,0.05339246,0.94660753,0.9264472,0.07355278
33,1,1,1,1,0.90790343,0.09209664,0.90790343,0.7987665,0.2012335
34,1,1,1,1,0.98842317,0.011576872,0.98842317,0.88097066,0.119029306
35,1,1,1,1,0.9910815,0.008918503,0.9910815,0.73410875,0.26589128
36,1,1,1,1,0.9635425,0.0364575,0.9635425,0.9133284,0.0866716
37,1,1,1,1,0.89315146,0.10684858,0.89315146,0.8821743,0.11782572
38,1,1,1,1,0.9775954,0.022404611,0.9775954,0.60341287,0.39658716
39,1,1,1,1,0.9839616,0.016038379,0.9839616,0.92952013,0.07047983
40,1,1,1,1,0.9798685,0.020131487,0.9798685,0.85777456,0.14222546
41,1,1,1,1,0.8526535,0.14734656,0.8526535,0.7899313,0.21006872
42,1,1,1,1,0.8569776,0.14302242,0.8569776,0.5833257,0.4166743
43,1,1,1,1,0.9374546,0.06254539,0.9374546,0.87549603,0.124503955
44,1,1,1,1,0.9706086,0.029391363,0.9706086,0.891344,0.10865598
45,1,1,1,1,0.8969395,0.10306048,0.8969395,0.8790333,0.120966636
46,1,1,1,1,0.94974303,0.050257023,0.94974303,0.75074315,0.24925685
47,1,1,1,1,0.98454475,0.015455199,0.98454475,0.9643488,0.03565119
48,1,1,1,1,0.98769045,0.012309508,0.98769045,0.88602126,0.11397881
49,1,1,1,1,0.96058905,0.039411,0.96058905,0.8126182,0.18738182
50,1,1,1,1,0.98038006,0.019619975,0.98038006,0.87419116,0.12580885
51,1,1,1,1,0.9721901,0.027809981,0.9721901,0.89831036,0.10168961
52,1,1,1,1,0.9629532,0.03704684,0.9629532,0.9897418,0.010258202
53,1,1,1,1,0.9460095,0.05399046,0.9460095,0.84570456,0.15429537
54,1,1,1,1,0.970487,0.02951307,0.970487,0.94517696,0.054823052
55,1,1,1,1,0.8719479,0.12805209,0.8719479,0.53730035,0.4626997
56,1,1,1,1,0.97872275,0.021277303,0.97872275,0.9177626,0.082237445
57,1,1,1,1,0.99026674,0.00973325,0.99026674,0.8835053,0.11649473
58,1,1,1,1,0.9433658,0.056634143,0.9433658,0.866551,0.13344896
59,1,1,1,1,0.82630867,0.1736913,0.82630867,0.57362103,0.426379
60,1,1,1,1,0.64560807,0.35439187,0.64560807,0.6578555,0.34214443
