epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.5513723,0.44862774,0.5513723,0.37863478,0.6213652
1,1,1,1,1,0.7571299,0.2428701,0.7571299,0.11415963,0.88584036
2,1,1,1,1,0.6260533,0.37394676,0.6260533,0.2669437,0.7330563
3,1,1,1,1,0.5847522,0.4152478,0.5847522,0.4112819,0.5887181
4,1,1,1,1,0.77493066,0.22506933,0.77493066,0.12765759,0.8723424
5,1,1,1,1,0.68392706,0.31607294,0.68392706,0.2508503,0.7491497
6,1,1,2,0,0.45629928,0.54370075,0.54370075,0.5738731,0.42612687
7,1,1,1,1,0.7049396,0.29506043,0.7049396,0.19982532,0.80017465
8,1,1,1,1,0.7344617,0.2655383,0.7344617,0.0968425,0.9031575
9,1,1,1,1,0.57474506,0.42525488,0.57474506,0.4825584,0.5174415
10,1,1,1,1,0.8314777,0.16852231,0.8314777,0.13675001,0.86325
11,1,1,1,1,0.788352,0.21164796,0.788352,0.15835981,0.84164023
12,1,1,1,1,0.7683605,0.23163946,0.7683605,0.09349041,0.90650964
13,1,1,1,1,0.8157953,0.18420471,0.8157953,0.119081244,0.88091874
14,1,1,1,1,0.7226322,0.27736786,0.7226322,0.1391146,0.8608853
15,1,1,1,1,0.5282541,0.47174597,0.5282541,0.20683797,0.79316205
16,1,1,1,1,0.71973324,0.28026682,0.71973324,0.2126624,0.7873376
17,1,1,1,1,0.6489236,0.35107645,0.6489236,0.21986626,0.7801337
18,1,1,1,1,0.6771202,0.32287982,0.6771202,0.23643701,0.76356304
19,1,1,1,1,0.6584534,0.34154665,0.6584534,0.031275786,0.9687242
20,1,1,1,1,0.5244235,0.47557646,0.5244235,0.28307086,0.71692914
21,1,1,2,0,0.43931973,0.56068027,0.56068027,0.43055186,0.5694482
22,1,1,1,1,0.5027457,0.49725434,0.5027457,0.48186195,0.51813805
23,1,1,1,1,0.6386449,0.3613552,0.6386449,0.16653425,0.83346575
24,1,1,2,0,0.46746033,0.53253967,0.53253967,0.5211406,0.47885936
25,1,1,1,1,0.7852355,0.21476446,0.7852355,0.18622725,0.81377274
26,1,1,1,1,0.65466964,0.3453304,0.65466964,0.20645173,0.7935482
27,1,1,1,1,0.6321127,0.36788738,0.6321127,0.2866368,0.71336323
28,1,1,1,1,0.7659558,0.23404415,0.7659558,0.052132934,0.94786704
29,1,1,1,1,0.80895776,0.19104226,0.80895776,0.20330212,0.79669785
30,1,1,1,1,0.76747376,0.23252621,0.76747376,0.15328716,0.8467129
31,1,1,1,1,0.79176676,0.20823325,0.79176676,0.19292925,0.8070708
32,1,1,1,1,0.62179214,0.37820777,0.62179214,0.27837858,0.7216214
33,1,1,1,1,0.64391935,0.3560806,0.64391935,0.48388815,0.51611185
34,1,1,1,1,0.64410955,0.35589054,0.64410955,0.29028305,0.7097169
35,1,1,1,1,0.72269416,0.27730587,0.72269416,0.15637125,0.84362876
36,1,1,1,1,0.68792796,0.312072,0.68792796,0.41888532,0.5811147
37,1,1,1,1,0.76355517,0.23644479,0.76355517,0.15928571,0.8407142
38,1,1,1,1,0.7540626,0.24593738,0.7540626,0.25047854,0.74952143
39,1,1,1,1,0.6087516,0.3912484,0.6087516,0.40135232,0.59864765
40,1,1,1,1,0.53969693,0.46030298,0.53969693,0.41792604,0.58207387
41,1,1,1,1,0.7144078,0.28559217,0.7144078,0.24206872,0.75793123
42,1,1,1,1,0.74259925,0.25740075,0.74259925,0.24403737,0.7559626
43,1,1,1,1,0.53436685,0.4656332,0.53436685,0.4503374,0.5496626
44,1,1,1,1,0.69216514,0.30783492,0.69216514,0.22807214,0.77192783
45,1,1,1,1,0.63238627,0.3676137,0.63238627,0.2547912,0.7452088
46,1,1,2,0,0.13740945,0.86259055,0.86259055,0.6579464,0.34205362
47,1,1,2,0,0.3291595,0.6708405,0.6708405,0.34176666,0.65823334
48,1,1,2,0,0.19300075,0.80699927,0.80699927,0.6362485,0.36375147
49,1,1,2,0,0.2922777,0.7077223,0.7077223,0.2482884,0.75171167
50,1,1,2,0,0.4144184,0.58558154,0.58558154,0.43657023,0.56342983
51,1,1,2,0,0.34031644,0.6596836,0.6596836,0.5085507,0.49144933
52,1,1,2,0,0.38260296,0.617397,0.617397,0.24673323,0.7532668
53,1,1,1,1,0.6887322,0.31126776,0.6887322,0.8784659,0.121534064
54,1,1,2,0,0.36323884,0.6367611,0.6367611,0.15680024,0.84319973
55,1,1,2,0,0.4771405,0.5228596,0.5228596,0.22226013,0.7777399
56,1,1,2,0,0.4920232,0.5079769,0.5079769,0.19913211,0.80086786
57,1,1,2,0,0.39470458,0.6052954,0.6052954,0.33007464,0.6699254
58,1,1,1,1,0.5560407,0.44395927,0.5560407,0.13746373,0.8625363
59,1,1,1,1,0.541533,0.45846698,0.541533,0.6730111,0.32698885
60,1,1,2,0,0.19809088,0.80190915,0.80190915,0.29877073,0.7012293
61,1,1,2,0,0.29188523,0.70811474,0.70811474,0.25431406,0.745686
62,1,1,1,1,0.7479006,0.25209942,0.7479006,0.33477616,0.6652239
63,1,1,1,1,0.7573149,0.24268502,0.7573149,0.22619985,0.77380013
64,1,1,1,1,0.74054754,0.25945243,0.74054754,0.42076823,0.57923174
65,1,1,1,1,0.6675865,0.3324134,0.6675865,0.4442759,0.5557241
