epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.8078693,0.19213068,0.8078693,0.66916776,0.3308322
1,1,1,2,0,0.39640507,0.60359496,0.60359496,0.5455716,0.45442837
2,1,1,2,0,0.41358215,0.58641785,0.58641785,0.5666888,0.43331128
3,1,1,2,0,0.41522947,0.5847705,0.5847705,0.5685046,0.4314955
4,1,1,2,0,0.41464755,0.5853524,0.5853524,0.5678305,0.43216953
5,1,1,2,0,0.41495222,0.58504784,0.58504784,0.56813204,0.43186793
6,1,1,2,0,0.40796372,0.59203625,0.59203625,0.55946714,0.44053286
7,1,1,2,0,0.41145265,0.58854735,0.58854735,0.5640854,0.43591458
8,1,1,2,0,0.44420007,0.55579996,0.55579996,0.60654587,0.39345416
9,1,1,2,0,0.40776852,0.59223145,0.59223145,0.55904204,0.440958
10,1,1,2,0,0.4147909,0.58520913,0.58520913,0.56780493,0.43219507
11,1,1,2,0,0.41249028,0.58750975,0.58750975,0.56510746,0.43489257
12,1,1,2,0,0.41403767,0.58596236,0.58596236,0.56692266,0.43307734
13,1,1,2,0,0.4165756,0.5834244,0.5834244,0.57006615,0.4299339
14,1,1,2,0,0.41553795,0.5844621,0.5844621,0.5687999,0.43120012
15,1,1,2,0,0.020142926,0.979857,0.979857,0.98730135,0.012698597
16,1,1,1,1,0.9220347,0.07796534,0.9220347,0.84468865,0.15531138
17,1,1,2,0,0.4082158,0.59178424,0.59178424,0.5593668,0.4406332
18,1,1,2,0,0.41932532,0.58067465,0.58067465,0.57322586,0.42677414
19,1,1,2,0,0.4142074,0.58579266,0.58579266,0.5673127,0.43268728
20,1,1,2,0,0.4111498,0.5888502,0.5888502,0.56374735,0.43625268
21,1,1,2,0,0.41527557,0.58472437,0.58472437,0.5685684,0.43143162
22,1,1,2,0,0.4080709,0.5919291,0.5919291,0.5595123,0.4404877
23,1,1,2,0,0.41298229,0.5870177,0.5870177,0.5657399,0.43426016
24,1,1,2,0,0.33911294,0.66088706,0.66088706,0.4759453,0.52405465
25,1,1,2,0,0.4115957,0.5884043,0.5884043,0.5642016,0.43579838
26,1,1,2,0,0.41205937,0.58794063,0.58794063,0.5646842,0.43531576
27,1,1,2,0,0.41209894,0.58790106,0.58790106,0.5648252,0.43517485
28,1,1,2,0,0.41492808,0.5850719,0.5850719,0.5681578,0.4318422
29,1,1,2,0,0.41330755,0.5866924,0.5866924,0.5662594,0.4337407
30,1,1,2,0,0.41559744,0.5844025,0.5844025,0.56894773,0.43105227
31,1,1,2,0,0.0065129977,0.993487,0.993487,0.99737847,0.0026215105
32,1,1,1,1,0.92341626,0.07658375,0.92341626,0.7941662,0.20583373
33,1,1,2,0,0.41256005,0.5874399,0.5874399,0.56532043,0.4346795
34,1,1,2,0,0.41314843,0.5868516,0.5868516,0.5659105,0.4340895
35,1,1,2,0,0.41244897,0.587551,0.587551,0.5651994,0.43480062
36,1,1,2,0,0.41409138,0.5859086,0.5859086,0.56721073,0.43278927
37,1,1,2,0,0.41337532,0.58662474,0.58662474,0.5661956,0.43380436
38,1,1,2,0,0.42190304,0.5780969,0.5780969,0.57694316,0.42305678
39,1,1,2,0,0.4131645,0.58683556,0.58683556,0.5660685,0.4339316
40,1,1,2,0,0.4094697,0.5905303,0.5905303,0.5619499,0.43805018
41,1,1,2,0,0.41437468,0.5856253,0.5856253,0.567487,0.4325129
42,1,1,2,0,0.41480386,0.5851961,0.5851961,0.5679837,0.43201634
43,1,1,2,0,0.40298894,0.5970111,0.5970111,0.55393684,0.4460632
44,1,1,2,0,0.41708285,0.58291715,0.58291715,0.57064545,0.42935455
45,1,1,2,0,0.4112807,0.58871937,0.58871937,0.56363416,0.4363658
46,1,1,2,0,0.40967214,0.5903278,0.5903278,0.5614533,0.43854675
47,1,1,2,0,0.017484931,0.9825151,0.9825151,0.9908063,0.009193702
48,1,1,1,1,0.87769806,0.122301966,0.87769806,0.7726395,0.22736052
49,1,1,2,0,0.40271398,0.597286,0.597286,0.55308354,0.44691646
50,1,1,2,0,0.41394198,0.586058,0.586058,0.5669954,0.43300465
51,1,1,2,0,0.41130447,0.58869547,0.58869547,0.5637309,0.43626904
52,1,1,2,0,0.39180756,0.6081925,0.6081925,0.54022664,0.4597734
53,1,1,2,0,0.4123057,0.5876943,0.5876943,0.56509626,0.4349037
54,1,1,2,0,0.411259,0.588741,0.588741,0.5636274,0.43637258
55,1,1,2,0,0.41456684,0.5854332,0.5854332,0.5676948,0.43230528
56,1,1,2,0,0.42328265,0.5767174,0.5767174,0.5785914,0.4214086
57,1,1,2,0,0.41452253,0.5854775,0.5854775,0.5676631,0.43233687
58,1,1,2,0,0.41399607,0.5860039,0.5860039,0.5670654,0.43293458
59,1,1,2,0,0.41645294,0.58354706,0.58354706,0.5698074,0.43019265
60,1,1,2,0,0.41345102,0.586549,0.586549,0.56645787,0.43354213
61,1,1,2,0,0.42124328,0.57875675,0.57875675,0.5761476,0.42385238
62,1,1,2,0,0.41014847,0.58985144,0.58985144,0.5625294,0.43747061
63,1,1,2,0,0.023170939,0.976829,0.976829,0.9854789,0.014521084
64,1,1,1,1,0.86059487,0.13940513,0.86059487,0.72706586,0.27293417
65,1,1,2,0,0.36575687,0.63424313,0.63424313,0.5083101,0.49168992
66,1,1,2,0,0.4054659,0.59453404,0.59453404,0.556319,0.443681
67,1,1,2,0,0.4158746,0.58412546,0.58412546,0.56926143,0.43073854
68,1,1,2,0,0.37676054,0.6232394,0.6232394,0.52155536,0.4784446
69,1,1,2,0,0.41397747,0.58602244,0.58602244,0.5669881,0.43301192
70,1,1,2,0,0.4078595,0.5921405,0.5921405,0.559299,0.44070104
71,1,1,2,0,0.41407493,0.5859251,0.5859251,0.5670147,0.4329853
72,1,1,2,0,0.41470835,0.5852916,0.5852916,0.5679191,0.43208095
73,1,1,2,0,0.4214792,0.57852083,0.57852083,0.57636726,0.42363274
74,1,1,2,0,0.4233772,0.5766228,0.5766228,0.5782701,0.4217299
75,1,1,2,0,0.41596612,0.58403385,0.58403385,0.5694269,0.43057314
76,1,1,2,0,0.41577652,0.5842235,0.5842235,0.5690637,0.43093628
77,1,1,2,0,0.41869935,0.5813007,0.5813007,0.57259554,0.42740443
78,1,1,2,0,0.42114565,0.5788544,0.5788544,0.57571846,0.4242815
79,1,1,2,0,0.011896218,0.9881038,0.9881038,0.9930086,0.00699134
80,1,1,1,1,0.7744829,0.22551706,0.7744829,0.60226333,0.39773664
81,1,1,2,0,0.31393424,0.6860658,0.6860658,0.44448677,0.55551326
82,1,1,2,0,0.41209087,0.5879091,0.5879091,0.5648924,0.43510762
83,1,1,2,0,0.41308904,0.58691096,0.58691096,0.5659488,0.43405128
84,1,1,2,0,0.41092843,0.5890716,0.5890716,0.5631811,0.43681893
85,1,1,2,0,0.41216278,0.5878372,0.5878372,0.56481266,0.43518728
86,1,1,2,0,0.41807142,0.5819286,0.5819286,0.5718172,0.42818278
87,1,1,2,0,0.41050246,0.58949745,0.58949745,0.56301385,0.43698615
88,1,1,2,0,0.40923476,0.59076524,0.59076524,0.56126046,0.4387396
89,1,1,2,0,0.4124288,0.5875712,0.5875712,0.5652254,0.43477455
90,1,1,2,0,0.41320595,0.586794,0.586794,0.56617117,0.4338289
91,1,1,2,0,0.32224914,0.6777509,0.6777509,0.4548318,0.54516816
92,1,1,2,0,0.36685845,0.6331416,0.6331416,0.50963485,0.49036512
93,1,1,2,0,0.31557637,0.6844236,0.6844236,0.4467019,0.5532981
94,1,1,2,0,0.41562828,0.5843717,0.5843717,0.56893116,0.43106884
95,1,1,2,0,0.008435298,0.99156475,0.99156475,0.99757284,0.0024271735
96,1,1,1,1,0.7464248,0.2535752,0.7464248,0.58993137,0.4100686
97,1,1,2,0,0.36191946,0.6380806,0.6380806,0.50360584,0.49639416
98,1,1,2,0,0.3708105,0.62918943,0.62918943,0.51457477,0.48542517
99,1,1,2,0,0.40434942,0.5956506,0.5956506,0.55544835,0.44455165
100,1,1,2,0,0.27685788,0.7231421,0.7231421,0.39682144,0.60317856
101,1,1,2,0,0.2888191,0.7111809,0.7111809,0.41250533,0.58749473
102,1,1,2,0,0.412152,0.587848,0.587848,0.56492555,0.43507448
103,1,1,2,0,0.41091797,0.5890821,0.5890821,0.5633571,0.43664294
104,1,1,2,0,0.38731906,0.6126809,0.6126809,0.53446066,0.46553934
105,1,1,2,0,0.40276253,0.5972375,0.5972375,0.55308396,0.44691598
106,1,1,2,0,0.41344765,0.5865524,0.5865524,0.56637055,0.4336294
107,1,1,2,0,0.41401723,0.58598274,0.58598274,0.5670715,0.43292847
108,1,1,2,0,0.40605935,0.5939407,0.5939407,0.55750394,0.44249606
109,1,1,2,0,0.37470734,0.62529266,0.62529266,0.51885086,0.48114914
110,1,1,2,0,0.41144583,0.58855414,0.58855414,0.5640808,0.43591917
111,1,1,2,0,0.018165838,0.9818341,0.9818341,0.98826605,0.011733905
112,1,1,1,1,0.9155974,0.08440259,0.9155974,0.80642235,0.19357762
113,1,1,2,0,0.4102515,0.5897485,0.5897485,0.5626596,0.43734038
114,1,1,2,0,0.39625597,0.60374403,0.60374403,0.54562354,0.45437643
115,1,1,2,0,0.41423604,0.58576393,0.58576393,0.5671801,0.43281996
116,1,1,2,0,0.4152702,0.58472985,0.58472985,0.56852067,0.43147936
117,1,1,2,0,0.41502717,0.58497286,0.58497286,0.5681322,0.43186778
118,1,1,2,0,0.41193104,0.588069,0.588069,0.5646712,0.43532878
119,1,1,2,0,0.40681657,0.59318346,0.59318346,0.5582725,0.44172752
120,1,2,2,1,0.41404638,0.5859536,0.5859536,0.5671226,0.43287742
121,1,2,2,1,0.41412547,0.58587444,0.58587444,0.567222,0.43277794
122,1,2,2,1,0.41434193,0.5856581,0.5856581,0.5674749,0.43252507
123,1,2,2,1,0.41214046,0.5878596,0.5878596,0.56501657,0.43498343
124,1,2,2,1,0.41422966,0.5857703,0.5857703,0.56731987,0.43268013
125,1,2,2,1,0.41261917,0.5873808,0.5873808,0.5653971,0.43460295
126,1,2,2,1,0.41310328,0.5868967,0.5868967,0.5659809,0.4340191
127,1,2,2,1,0.004143531,0.99585646,0.99585646,0.99930096,0.0006989736
128,1,2,1,0,0.9744834,0.025516678,0.9744834,0.9356802,0.06431974
129,1,2,2,1,0.4129949,0.5870052,0.5870052,0.56567496,0.434325
130,1,2,2,1,0.41428715,0.5857128,0.5857128,0.5674095,0.43259057
131,1,2,2,1,0.35770062,0.64229935,0.64229935,0.49775386,0.5022462
132,1,2,2,1,0.40569833,0.5943017,0.5943017,0.5573263,0.4426737
133,1,2,2,1,0.4174922,0.58250785,0.58250785,0.57116234,0.42883763
134,1,2,2,1,0.41560328,0.5843967,0.5843967,0.5688031,0.43119684
135,1,2,2,1,0.41380915,0.5861909,0.5861909,0.5666393,0.43336064
136,1,2,2,1,0.40522066,0.5947793,0.5947793,0.55570185,0.44429824
137,1,2,2,1,0.4141316,0.58586836,0.58586836,0.5672217,0.43277827
138,1,2,2,1,0.41917384,0.5808262,0.5808262,0.5731962,0.42680383
139,1,2,2,1,0.41329148,0.5867085,0.5867085,0.56604743,0.43395254
140,1,2,2,1,0.3526524,0.6473476,0.6473476,0.49250105,0.507499
141,1,2,2,1,0.41322586,0.5867741,0.5867741,0.5659591,0.43404093
