epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,2,0,0.46078408,0.5392159,0.5392159,0.9772709,0.022729058
1,1,1,2,0,0.3727604,0.6272396,0.6272396,0.9734293,0.026570668
2,1,1,2,0,0.372707,0.62729293,0.62729293,0.9740892,0.025910731
3,1,1,2,0,0.37262034,0.62737966,0.62737966,0.97495157,0.02504839
4,1,1,2,0,0.37267274,0.62732726,0.62732726,0.9744678,0.02553213
5,1,1,2,0,0.37263522,0.6273648,0.6273648,0.9747932,0.025206883
6,1,1,2,0,0.3726637,0.6273363,0.6273363,0.97456247,0.025437493
7,1,1,2,0,0.37268266,0.62731737,0.62731737,0.9743522,0.025647826
8,1,1,2,0,0.3726583,0.62734175,0.62734175,0.9746367,0.025363376
9,1,1,2,0,0.37267172,0.62732834,0.62732834,0.974484,0.025515947
10,1,1,2,0,0.3726583,0.62734175,0.62734175,0.97458875,0.025411276
11,1,1,2,0,0.37264156,0.62735844,0.62735844,0.9747142,0.025285717
12,1,1,2,0,0.37264547,0.6273546,0.6273546,0.9748028,0.025197197
13,1,1,2,0,0.3726221,0.6273779,0.6273779,0.97494406,0.025055865
14,1,1,2,0,0.37265822,0.6273418,0.6273418,0.9746336,0.025366459
15,1,1,2,0,0.34247535,0.65752465,0.65752465,0.9746221,0.025377974
16,1,1,2,0,0.44937697,0.55062306,0.55062306,0.9726083,0.027391598
17,1,1,2,0,0.37264097,0.62735903,0.62735903,0.97468776,0.025312306
18,1,1,2,0,0.3726933,0.62730664,0.62730664,0.97413325,0.025866738
19,1,1,2,0,0.37264708,0.6273529,0.6273529,0.97467506,0.025325
20,1,1,2,0,0.37264046,0.6273595,0.6273595,0.9748054,0.025194574
21,1,1,2,0,0.37267363,0.6273264,0.6273264,0.97437346,0.025626577
22,1,1,2,0,0.37262574,0.62737423,0.62737423,0.9750031,0.024996925
23,1,1,2,0,0.3726387,0.62736124,0.62736124,0.97485185,0.02514819
24,1,1,2,0,0.37262452,0.6273754,0.6273754,0.9749698,0.025030231
25,1,1,2,0,0.37265915,0.6273408,0.6273408,0.9746065,0.025393473
26,1,1,2,0,0.37268475,0.6273153,0.6273153,0.9742494,0.025750577
27,1,1,2,0,0.3726904,0.6273096,0.6273096,0.97412723,0.025872802
28,1,1,2,0,0.37267193,0.62732804,0.62732804,0.9744803,0.025519684
29,1,1,2,0,0.3726695,0.62733054,0.62733054,0.97449815,0.025501816
30,1,1,2,0,0.3726515,0.6273485,0.6273485,0.97470367,0.025296332
31,1,1,2,0,0.36065695,0.6393431,0.6393431,0.96962,0.030380078
32,1,1,2,0,0.4605739,0.5394261,0.5394261,0.9668196,0.033180468
33,1,1,2,0,0.3726733,0.62732667,0.62732667,0.9744746,0.02552537
34,1,1,2,0,0.37267417,0.62732583,0.62732583,0.97444487,0.025555091
35,1,1,2,0,0.37273842,0.62726164,0.62726164,0.9736322,0.026367797
36,1,1,2,0,0.37265295,0.6273471,0.6273471,0.97469795,0.025302071
37,1,1,2,0,0.3727116,0.62728834,0.62728834,0.9740288,0.025971187
