epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.6239292,0.3760708,0.6239292,0.6297909,0.37020904
1,1,1,2,0,0.4426582,0.55734175,0.55734175,0.3736417,0.6263583
2,1,1,2,0,0.43755442,0.5624456,0.5624456,0.3588313,0.6411687
3,1,1,2,0,0.4565606,0.5434394,0.5434394,0.40493882,0.59506124
4,1,1,2,0,0.4442524,0.55574757,0.55574757,0.37387583,0.6261241
5,1,1,2,0,0.4471068,0.5528932,0.5528932,0.38164,0.6183599
6,1,1,2,0,0.45129606,0.5487039,0.5487039,0.39289206,0.60710794
7,1,1,2,0,0.44752732,0.55247265,0.55247265,0.38358086,0.61641914
8,1,1,2,0,0.44582316,0.5541768,0.5541768,0.37879977,0.6212002
9,1,1,2,0,0.4484883,0.5515117,0.5515117,0.3844629,0.61553705
10,1,1,2,0,0.40886816,0.59113187,0.59113187,0.30075228,0.69924766
11,1,1,2,0,0.42871776,0.57128227,0.57128227,0.3406541,0.6593459
12,1,1,2,0,0.41409934,0.5859007,0.5859007,0.31283858,0.6871614
13,1,1,2,0,0.42219093,0.5778091,0.5778091,0.32638228,0.67361766
14,1,1,2,0,0.3991208,0.6008792,0.6008792,0.2826624,0.71733755
15,1,1,2,0,0.24562745,0.7543726,0.7543726,0.9437397,0.056260273
16,1,1,1,1,0.65044045,0.3495596,0.65044045,0.48649997,0.51350003
17,1,1,2,0,0.42911685,0.57088315,0.57088315,0.3435069,0.6564931
18,1,1,2,0,0.43106902,0.568931,0.568931,0.3451906,0.65480936
19,1,1,2,0,0.4332637,0.5667363,0.5667363,0.34944642,0.6505536
20,1,1,2,0,0.4318975,0.5681025,0.5681025,0.34877858,0.6512214
21,1,1,2,0,0.44694653,0.5530535,0.5530535,0.37760496,0.62239504
22,1,1,2,0,0.4431643,0.5568358,0.5568358,0.370772,0.62922794
23,1,1,2,0,0.417867,0.58213294,0.58213294,0.31776255,0.6822375
24,1,1,2,0,0.36875424,0.6312458,0.6312458,0.23253062,0.7674694
25,1,1,2,0,0.4417716,0.55822843,0.55822843,0.3707937,0.62920624
26,1,1,2,0,0.40687808,0.59312195,0.59312195,0.29621813,0.70378184
27,1,1,2,0,0.41435972,0.5856403,0.5856403,0.3098775,0.6901224
28,1,1,2,0,0.39921775,0.6007823,0.6007823,0.28330627,0.71669376
29,1,1,2,0,0.4174503,0.5825497,0.5825497,0.3127703,0.6872297
30,1,1,2,0,0.4140578,0.5859422,0.5859422,0.31001133,0.6899887
31,1,1,2,0,0.2207015,0.7792985,0.7792985,0.98418957,0.015810471
32,1,1,1,1,0.626843,0.37315705,0.626843,0.49744567,0.50255436
33,1,1,2,0,0.40523902,0.59476095,0.59476095,0.2924682,0.7075318
34,1,1,2,0,0.42123938,0.5787607,0.5787607,0.3252991,0.6747008
35,1,1,2,0,0.3879053,0.61209464,0.61209464,0.2624764,0.73752356
36,1,1,2,0,0.4409253,0.5590747,0.5590747,0.36583284,0.6341672
37,1,1,2,0,0.3781901,0.62180996,0.62180996,0.24502905,0.75497097
38,1,1,2,0,0.38171318,0.6182868,0.6182868,0.25190663,0.74809337
39,1,1,2,0,0.3958978,0.6041022,0.6041022,0.2738453,0.72615474
40,1,1,2,0,0.47448346,0.52551657,0.52551657,0.4596034,0.5403966
41,1,1,2,0,0.4583549,0.5416451,0.5416451,0.4130375,0.58696246
42,1,1,2,0,0.45968783,0.5403121,0.5403121,0.4145794,0.5854206
43,1,1,2,0,0.44467416,0.5553258,0.5553258,0.37767777,0.62232226
44,1,1,2,0,0.44834316,0.5516568,0.5516568,0.3835908,0.6164092
45,1,1,2,0,0.4467046,0.5532953,0.5532953,0.38353765,0.6164624
46,1,1,2,0,0.44217956,0.5578204,0.5578204,0.3706507,0.6293493
47,1,1,2,0,0.19918664,0.8008134,0.8008134,0.98511904,0.014880896
48,1,1,1,1,0.71136934,0.28863072,0.71136934,0.8363002,0.16369976
49,1,1,2,0,0.45472372,0.5452763,0.5452763,0.4000351,0.59996486
50,1,1,2,0,0.4461882,0.5538118,0.5538118,0.38013414,0.6198659
51,1,1,2,0,0.41775325,0.58224684,0.58224684,0.31599018,0.6840098
52,1,1,2,0,0.44880673,0.55119336,0.55119336,0.3875596,0.61244035
53,1,1,2,0,0.43371966,0.56628036,0.56628036,0.35102415,0.64897585
54,1,1,2,0,0.45099816,0.5490019,0.5490019,0.39367706,0.60632294
55,1,1,2,0,0.4456052,0.5543948,0.5543948,0.37727,0.62273
56,1,1,2,0,0.4468679,0.5531321,0.5531321,0.38202897,0.617971
57,1,1,2,0,0.44447893,0.5555211,0.5555211,0.37412164,0.6258784
58,1,1,2,0,0.43019587,0.5698042,0.5698042,0.3430716,0.6569284
59,1,1,2,0,0.4379837,0.5620163,0.5620163,0.36098576,0.63901424
60,1,1,2,0,0.45141345,0.54858655,0.54858655,0.39505282,0.6049472
61,1,1,2,0,0.44112036,0.5588797,0.5588797,0.3696175,0.6303825
62,1,1,2,0,0.45656338,0.5434366,0.5434366,0.40343863,0.5965614
63,1,1,2,0,0.18312718,0.8168728,0.8168728,0.99529254,0.0047074803
64,1,1,1,1,0.7144041,0.2855959,0.7144041,0.8358506,0.1641495
65,1,1,2,0,0.45755926,0.5424407,0.5424407,0.40753236,0.5924677
66,1,1,2,0,0.46835822,0.5316417,0.5316417,0.43873566,0.56126434
67,1,1,2,0,0.4584207,0.5415793,0.5415793,0.40952313,0.59047693
68,1,1,2,0,0.44135654,0.55864346,0.55864346,0.3707889,0.6292112
69,1,1,2,0,0.4684163,0.53158367,0.53158367,0.44183594,0.558164
70,1,1,2,0,0.45291477,0.5470852,0.5470852,0.393718,0.606282
71,1,1,2,0,0.44266626,0.55733377,0.55733377,0.3708851,0.6291149
72,1,1,2,0,0.45311806,0.54688185,0.54688185,0.39678243,0.6032176
73,1,1,2,0,0.4517339,0.5482662,0.5482662,0.39142492,0.60857505
74,1,1,2,0,0.45442846,0.5455715,0.5455715,0.40199327,0.5980067
75,1,1,2,0,0.45597473,0.5440253,0.5440253,0.40772617,0.59227383
76,1,1,2,0,0.45351344,0.5464865,0.5464865,0.39477366,0.60522634
77,1,1,2,0,0.45727527,0.5427248,0.5427248,0.4130625,0.5869375
78,1,1,2,0,0.45363405,0.5463659,0.5463659,0.4006237,0.59937626
79,1,1,2,0,0.15092082,0.8490792,0.8490792,0.9986765,0.001323457
80,1,1,1,1,0.70506185,0.29493818,0.70506185,0.67901224,0.32098782
81,1,1,2,0,0.45358878,0.5464112,0.5464112,0.3957343,0.60426575
82,1,1,2,0,0.46088234,0.53911763,0.53911763,0.41763276,0.5823672
83,1,1,2,0,0.45295066,0.54704934,0.54704934,0.39949292,0.6005071
84,1,1,2,0,0.44361356,0.5563865,0.5563865,0.37734392,0.62265605
85,1,1,2,0,0.44894263,0.5510574,0.5510574,0.3884962,0.6115038
86,1,1,2,0,0.45006567,0.5499343,0.5499343,0.3896223,0.61037767
87,1,1,2,0,0.44882324,0.55117685,0.55117685,0.38221118,0.6177888
88,1,1,2,0,0.45572326,0.5442768,0.5442768,0.40381664,0.59618336
89,1,1,2,0,0.44731084,0.5526891,0.5526891,0.3798634,0.62013656
90,1,1,2,0,0.45661548,0.5433845,0.5433845,0.4066873,0.5933127
91,1,1,2,0,0.46018133,0.5398187,0.5398187,0.4132492,0.58675086
92,1,1,2,0,0.4523749,0.54762506,0.54762506,0.39571905,0.604281
93,1,1,2,0,0.4398121,0.56018794,0.56018794,0.36373195,0.6362681
94,1,1,2,0,0.45143503,0.54856503,0.54856503,0.39401224,0.6059878
95,1,1,2,0,0.19863237,0.80136764,0.80136764,0.9927584,0.007241609
96,1,1,1,1,0.9388393,0.061160743,0.9388393,0.98240316,0.017596861
97,1,1,2,0,0.44457152,0.55542845,0.55542845,0.37621254,0.62378746
98,1,1,2,0,0.4745623,0.5254377,0.5254377,0.4599793,0.5400207
99,1,1,2,0,0.46038768,0.5396123,0.5396123,0.41336736,0.5866326
100,1,2,2,1,0.4325275,0.5674725,0.5674725,0.3457158,0.65428424
101,1,2,2,1,0.4391629,0.5608371,0.5608371,0.36734125,0.6326587
102,1,2,2,1,0.4332891,0.5667108,0.5667108,0.34808835,0.6519116
103,1,2,2,1,0.44933113,0.55066884,0.55066884,0.38974628,0.61025375
104,1,2,2,1,0.43775854,0.5622415,0.5622415,0.35540855,0.6445914
105,1,2,2,1,0.43172628,0.5682737,0.5682737,0.34603605,0.65396386
106,1,2,2,1,0.42876422,0.5712358,0.5712358,0.34210443,0.65789557
107,1,2,2,1,0.41174057,0.5882594,0.5882594,0.304799,0.695201
108,1,2,2,1,0.40514025,0.5948597,0.5948597,0.29149315,0.7085069
109,1,2,2,1,0.42606178,0.5739382,0.5739382,0.33552822,0.6644718
110,1,2,2,1,0.41144112,0.5885589,0.5885589,0.303732,0.696268
111,1,2,2,1,0.08056654,0.9194334,0.9194334,0.9999926,7.358894e-06
112,1,2,1,0,0.6250958,0.37490416,0.6250958,0.52320886,0.47679105
113,1,2,2,1,0.40719822,0.5928018,0.5928018,0.2948015,0.70519847
114,1,2,2,1,0.4277644,0.57223564,0.57223564,0.33674327,0.66325676
115,1,2,2,1,0.40139216,0.59860784,0.59860784,0.28687492,0.7131251
116,1,2,2,1,0.4253415,0.57465845,0.57465845,0.33121526,0.66878474
117,1,2,2,1,0.4112197,0.5887803,0.5887803,0.30478638,0.6952137
118,1,2,2,1,0.43851566,0.5614843,0.5614843,0.35754606,0.6424539
119,1,2,2,1,0.42619213,0.5738079,0.5738079,0.33463356,0.6653664
