epoch_idx,is_clean,true_label,pred_label,correct,prob_left,prob_right,confidence,w_eeg,w_emg
0,1,1,1,1,0.663191,0.33680895,0.663191,0.711774,0.28822607
1,1,1,1,1,0.5065398,0.49346018,0.5065398,0.8102749,0.1897251
2,1,1,1,1,0.51077545,0.48922458,0.51077545,0.8071338,0.19286612
3,1,1,2,0,0.13888009,0.86111987,0.86111987,0.5182588,0.48174116
4,1,1,2,0,0.40078583,0.59921414,0.59921414,0.72374845,0.2762515
5,1,1,2,0,0.36062902,0.639371,0.639371,0.6932599,0.30674008
6,1,1,2,0,0.4635149,0.5364851,0.5364851,0.7698735,0.2301265
7,1,1,1,1,0.5304429,0.4695571,0.5304429,0.81818986,0.18181013
8,1,1,2,0,0.4604992,0.53950083,0.53950083,0.7704256,0.22957441
9,1,1,2,0,0.46285143,0.53714854,0.53714854,0.7689024,0.23109755
10,1,1,2,0,0.48576894,0.51423097,0.51423097,0.79181916,0.2081809
11,1,1,1,1,0.53706455,0.46293542,0.53706455,0.8207719,0.1792281
12,1,1,2,0,0.46188635,0.5381137,0.5381137,0.7677463,0.23225369
13,1,1,2,0,0.46359122,0.53640884,0.53640884,0.7691127,0.2308872
14,1,1,2,0,0.47399017,0.52600974,0.52600974,0.7804428,0.2195572
15,1,1,2,0,0.011293224,0.9887067,0.9887067,0.9768614,0.023138568
16,1,1,1,1,0.9844513,0.015548689,0.9844513,0.9964252,0.0035748272
17,1,1,2,0,0.45769578,0.5423042,0.5423042,0.76812327,0.2318767
18,1,1,2,0,0.46523616,0.5347639,0.5347639,0.7712622,0.22873782
19,1,1,2,0,0.46416938,0.5358306,0.5358306,0.7706935,0.22930647
20,1,1,2,0,0.37900624,0.62099373,0.62099373,0.70999944,0.2900005
21,1,1,2,0,0.4639737,0.5360263,0.5360263,0.7730072,0.22699276
22,1,1,2,0,0.4385559,0.5614441,0.5614441,0.74918187,0.25081816
23,1,1,1,1,0.5093845,0.4906155,0.5093845,0.806382,0.19361803
24,1,1,2,0,0.4699609,0.5300391,0.5300391,0.7751575,0.2248425
25,1,1,2,0,0.4657415,0.53425854,0.53425854,0.77120185,0.22879817
26,1,1,2,0,0.4701915,0.52980846,0.52980846,0.7751798,0.22482024
27,1,1,2,0,0.45900086,0.5409991,0.5409991,0.765643,0.23435698
28,1,1,2,0,0.46220422,0.5377957,0.5377957,0.7682675,0.23173243
29,1,1,2,0,0.4679329,0.53206706,0.53206706,0.7756937,0.22430629
30,1,1,2,0,0.46151683,0.53848314,0.53848314,0.7678152,0.23218486
31,1,1,2,0,0.0054254406,0.9945746,0.9945746,0.9844432,0.0155568
32,1,1,1,1,0.92330164,0.07669837,0.92330164,0.79576796,0.20423202
33,1,1,2,0,0.46825024,0.5317497,0.5317497,0.77338254,0.22661746
34,1,1,2,0,0.49697515,0.5030248,0.5030248,0.7975267,0.20247327
35,1,1,2,0,0.4730609,0.52693903,0.52693903,0.7778397,0.22216028
36,1,1,2,0,0.46553093,0.5344691,0.5344691,0.7725518,0.2274483
37,1,1,2,0,0.45882007,0.54118,0.54118,0.7654108,0.23458925
38,1,1,2,0,0.47446877,0.52553123,0.52553123,0.7803645,0.21963546
39,1,1,1,1,0.52846044,0.47153956,0.52846044,0.8169214,0.1830786
40,1,1,2,0,0.46105662,0.5389434,0.5389434,0.76906604,0.23093393
41,1,1,1,1,0.52136153,0.47863844,0.52136153,0.8141314,0.18586865
42,1,1,2,0,0.47776073,0.52223927,0.52223927,0.7826469,0.21735318
43,1,1,1,1,0.50110584,0.49889418,0.50110584,0.8011502,0.19884984
44,1,1,2,0,0.45701876,0.54298127,0.54298127,0.76383823,0.23616181
45,1,1,2,0,0.4512384,0.54876167,0.54876167,0.7583009,0.24169914
46,1,1,2,0,0.457197,0.54280293,0.54280293,0.76347876,0.2365213
47,1,1,2,0,0.018965751,0.9810342,0.9810342,0.9128972,0.08710273
48,1,1,1,1,0.88586813,0.11413187,0.88586813,0.94414294,0.055857077
49,1,1,2,0,0.44879758,0.55120236,0.55120236,0.75614524,0.24385478
50,1,1,2,0,0.4515829,0.54841703,0.54841703,0.7585236,0.24147639
51,1,1,2,0,0.4424227,0.5575773,0.5575773,0.7500762,0.24992383
52,1,1,2,0,0.45067224,0.5493278,0.5493278,0.75788105,0.24211895
53,1,1,2,0,0.4401421,0.55985796,0.55985796,0.750973,0.24902701
54,1,1,2,0,0.45393118,0.5460688,0.5460688,0.7606814,0.23931861
55,1,1,2,0,0.46203983,0.5379602,0.5379602,0.772035,0.22796501
56,1,1,2,0,0.45844555,0.54155445,0.54155445,0.76478434,0.23521568
57,1,1,2,0,0.46710086,0.5328992,0.5328992,0.77620465,0.22379541
58,1,1,1,1,0.5059396,0.4940604,0.5059396,0.80390275,0.19609725
59,1,1,2,0,0.46378744,0.53621256,0.53621256,0.7699514,0.23004867
60,1,1,2,0,0.4427928,0.5572072,0.5572072,0.75774777,0.24225223
61,1,1,2,0,0.45765954,0.5423404,0.5423404,0.76799196,0.23200804
62,1,1,2,0,0.4291051,0.5708949,0.5708949,0.7389647,0.26103532
63,1,1,2,0,0.0082507795,0.9917493,0.9917493,0.97321725,0.02678282
64,1,1,1,1,0.98288697,0.01711302,0.98288697,0.9993506,0.000649358
65,1,1,2,0,0.45802355,0.5419764,0.5419764,0.766913,0.23308699
66,1,1,2,0,0.46128958,0.5387104,0.5387104,0.77029866,0.22970137
67,1,1,2,0,0.45767462,0.5423253,0.5423253,0.7674157,0.23258427
68,1,1,2,0,0.41891748,0.5810826,0.5810826,0.7346239,0.26537606
69,1,1,2,0,0.4677418,0.5322582,0.5322582,0.7734031,0.22659689
70,1,1,2,0,0.46153113,0.5384689,0.5384689,0.76790994,0.23209013
71,1,1,2,0,0.45785996,0.54214007,0.54214007,0.7647038,0.23529622
72,1,1,2,0,0.4660718,0.53392816,0.53392816,0.7719344,0.2280656
73,1,1,2,0,0.4652627,0.5347373,0.5347373,0.77063155,0.22936843
74,1,1,2,0,0.46799973,0.5320002,0.5320002,0.77307135,0.2269287
75,1,1,2,0,0.46482804,0.5351719,0.5351719,0.7714951,0.22850494
76,1,1,2,0,0.44465974,0.5553403,0.5553403,0.75644886,0.24355112
77,1,1,2,0,0.45781568,0.54218435,0.54218435,0.76425236,0.23574771
78,1,1,2,0,0.4603066,0.53969336,0.53969336,0.7665417,0.23345827
79,1,1,2,0,0.0008546439,0.9991454,0.9991454,0.966194,0.03380608
80,0,1,1,1,0.98024404,0.019755978,0.98024404,0.9939714,0.006028597
81,1,1,2,0,0.4550076,0.5449924,0.5449924,0.7620022,0.23799776
82,1,1,2,0,0.4429017,0.5570983,0.5570983,0.7505691,0.2494309
83,1,1,2,0,0.45309284,0.5469072,0.5469072,0.7600568,0.23994315
84,1,1,2,0,0.4471127,0.5528873,0.5528873,0.75439,0.24560995
85,1,1,2,0,0.44304645,0.55695355,0.55695355,0.7521775,0.24782254
86,1,1,2,0,0.4514377,0.5485622,0.5485622,0.75885034,0.2411497
87,1,1,2,0,0.4521887,0.54781127,0.54781127,0.76150054,0.2384994
88,1,1,2,0,0.46255523,0.5374448,0.5374448,0.769113,0.23088703
89,1,1,2,0,0.45891362,0.5410864,0.5410864,0.7650351,0.23496498
90,1,1,2,0,0.45641938,0.54358065,0.54358065,0.7639237,0.23607625
91,1,1,2,0,0.4581134,0.54188657,0.54188657,0.7650496,0.23495044
92,1,1,2,0,0.4576759,0.5423241,0.5423241,0.7641996,0.23580033
93,1,1,2,0,0.4623508,0.5376492,0.5376492,0.768067,0.231933
94,1,1,2,0,0.45704004,0.54296,0.54296,0.7663679,0.2336321
95,1,1,2,0,0.00066788006,0.99933213,0.99933213,0.97324103,0.026758958
96,1,1,1,1,0.93808025,0.06191971,0.93808025,0.99952304,0.00047700052
97,1,1,2,0,0.46804467,0.53195536,0.53195536,0.7735709,0.22642913
98,1,1,2,0,0.47538397,0.52461606,0.52461606,0.7799333,0.22006671
99,1,1,2,0,0.489894,0.51010597,0.51010597,0.79367876,0.20632125
100,1,2,2,1,0.41741964,0.5825804,0.5825804,0.7407529,0.2592471
101,1,2,2,1,0.39413714,0.6058628,0.6058628,0.72128385,0.27871612
102,1,2,2,1,0.43178093,0.56821907,0.56821907,0.75349003,0.24651003
103,1,2,2,1,0.40975222,0.5902478,0.5902478,0.72411036,0.2758896
104,1,2,2,1,0.31036407,0.689636,0.689636,0.6579799,0.34202012
105,1,2,2,1,0.12878942,0.8712106,0.8712106,0.50721204,0.49278793
106,1,2,2,1,0.40186632,0.5981337,0.5981337,0.72029084,0.2797092
107,1,2,2,1,0.44380212,0.5561978,0.5561978,0.75151753,0.24848247
108,1,2,2,1,0.37736455,0.6226354,0.6226354,0.7121283,0.2878717
109,1,2,2,1,0.44997355,0.5500265,0.5500265,0.76027775,0.23972227
110,1,2,2,1,0.45291153,0.5470885,0.5470885,0.75958306,0.24041694
111,1,2,2,1,0.0005466132,0.99945337,0.99945337,0.9870847,0.012915347
112,1,2,1,0,0.91237813,0.08762187,0.91237813,0.94097316,0.05902681
113,1,2,2,1,0.4559674,0.5440326,0.5440326,0.76288265,0.23711734
114,1,2,2,1,0.45751855,0.5424815,0.5424815,0.76426667,0.23573335
115,1,2,2,1,0.47337714,0.52662283,0.52662283,0.779948,0.22005205
116,1,2,2,1,0.4739149,0.5260852,0.5260852,0.779286,0.22071396
117,1,2,2,1,0.46835968,0.5316404,0.5316404,0.7738242,0.2261758
118,1,2,2,1,0.47307408,0.5269259,0.5269259,0.7797197,0.2202803
119,1,2,2,1,0.47211042,0.52788955,0.52788955,0.7771289,0.22287115
120,1,2,2,1,0.35021374,0.64978623,0.64978623,0.6802699,0.31973013
121,1,2,2,1,0.35244405,0.64755595,0.64755595,0.6882397,0.3117603
122,1,2,2,1,0.11962979,0.88037026,0.88037026,0.49805552,0.5019445
123,1,2,2,1,0.34784266,0.6521573,0.6521573,0.6779578,0.32204226
124,1,2,2,1,0.38838196,0.61161804,0.61161804,0.7187385,0.2812616
125,1,2,2,1,0.47779587,0.5222041,0.5222041,0.78324246,0.21675761
126,1,2,2,1,0.47336388,0.5266361,0.5266361,0.77889436,0.22110571
127,1,2,2,1,0.0057928404,0.99420714,0.99420714,0.97877425,0.02122581
128,1,2,1,0,0.98616403,0.013836008,0.98616403,0.9518785,0.048121568
129,1,2,2,1,0.47295427,0.5270458,0.5270458,0.7819843,0.21801567
130,1,2,2,1,0.45835298,0.54164696,0.54164696,0.76582456,0.23417544
